code_module,code_presentation,id_student,id_site,date,sum_click
BBB,2013J,100476,5398,27,3
BBB,2013J,100476,5398,44,7
BBB,2013J,100476,5398,188,7
BBB,2013J,100476,5398,216,4
BBB,2013J,100476,5398,165,11
BBB,2013J,100476,5398,109,3
BBB,2013J,100476,5398,213,5
BBB,2013J,100476,5398,84,6
BBB,2013J,100476,5398,153,5
CCC,2013J,100805,5399,85,7
CCC,2013J,100805,5399,140,9
CCC,2013J,100805,5399,172,7
CCC,2013J,100805,5399,95,4
CCC,2013J,100805,5399,233,7
CCC,2013J,100805,5399,55,3
CCC,2013J,100805,5399,82,9
CCC,2013J,100805,5399,43,5
CCC,2013J,100805,5399,82,5
CCC,2013J,100805,5399,190,9
CCC,2013J,100805,5399,113,5
CCC,2013J,100805,5399,211,10
CCC,2013J,100805,5399,213,5
BBB,2013J,100493,5400,77,2
BBB,2013J,100493,5400,17,2
BBB,2013J,100493,5400,104,1
BBB,2013J,100493,5400,44,3
BBB,2013J,100493,5400,169,2
BBB,2013J,100493,5400,96,2
AAA,2013J,100312,5401,132,1
AAA,2013J,100312,5401,151,5
AAA,2013J,100312,5401,112,5
AAA,2013J,100312,5401,80,8
AAA,2013J,100312,5401,153,7
AAA,2013J,100312,5401,47,7
AAA,2013J,100312,5401,131,4
AAA,2013J,100312,5401,180,3
AAA,2013J,100573,5402,55,10
AAA,2013J,100573,5402,84,10
AAA,2013J,100573,5402,108,14
AAA,2013J,100573,5402,121,8
AAA,2013J,100573,5402,185,9
AAA,2013J,100573,5402,22,12
AAA,2013J,100573,5402,139,9
AAA,2013J,100573,5402,125,11
AAA,2013J,100573,5402,188,10
AAA,2013J,100573,5402,86,11
BBB,2013J,100367,5403,88,5
BBB,2013J,100367,5403,205,2
BBB,2013J,100367,5403,29,1
BBB,2013J,100367,5403,218,1
BBB,2013J,100367,5403,199,4
BBB,2013J,100367,5403,227,3
BBB,2013J,100603,5404,149,3
BBB,2013J,100603,5404,171,1
BBB,2013J,100603,5404,123,2
BBB,2013J,100603,5404,17,1
BBB,2013J,100603,5404,144,1
BBB,2013J,100603,5404,42,5
BBB,2013J,100554,5405,204,3
BBB,2013J,100554,5405,238,3
BBB,2013J,100554,5405,229,2
BBB,2013J,100554,5405,179,3
BBB,2013J,100554,5405,213,3
BBB,2013J,100554,5405,32,1
BBB,2013J,100554,5405,212,3
BBB,2013J,100554,5405,102,2
CCC,2014J,100248,5406,50,4
CCC,2014J,100248,5406,83,1
CCC,2014J,100248,5406,190,5
CCC,2014J,100248,5406,158,4
CCC,2014J,100248,5406,2,7
CCC,2014J,100248,5406,10,8
CCC,2014J,100248,5406,208,4
CCC,2014J,100248,5406,190,2
CCC,2014J,100248,5406,190,9
CCC,2014J,100248,5406,206,2
BBB,2014J,100329,5407,153,1
BBB,2014J,100329,5407,24,5
CCC,2013J,100276,5408,5,7
CCC,2013J,100276,5408,47,9
CCC,2013J,100276,5408,27,9
CCC,2013J,100276,5408,164,8
CCC,2013J,100276,5408,221,8
CCC,2013J,100276,5408,20,4
CCC,2013J,100276,5408,7,6
CCC,2013J,100276,5408,211,9
CCC,2013J,100276,5408,91,9
CCC,2013J,100276,5408,28,6
CCC,2013J,100276,5408,46,1
CCC,2013J,100276,5408,162,8
CCC,2013J,100276,5408,20,5
CCC,2013J,100276,5408,96,8
CCC,2013J,100276,5408,233,8
CCC,2013J,100276,5408,103,5
CCC,2013J,100276,5408,39,4
CCC,2014J,100734,5409,225,6
CCC,2014J,100734,5409,235,4
CCC,2014J,100734,5409,20,10
CCC,2014J,100734,5409,132,5
CCC,2014J,100734,5409,216,8
CCC,2014J,100734,5409,78,2
CCC,2014J,100734,5409,14,7
CCC,2014J,100734,5409,28,3
CCC,2014J,100734,5409,173,8
CCC,2014J,100734,5409,220,3
CCC,2014J,100734,5409,169,10
CCC,2014J,100734,5409,9,8
CCC,2014J,100734,5409,99,6
CCC,2014J,100734,5409,83,5
CCC,2014J,100734,5409,218,1
AAA,2013J,100474,5410,127,6
AAA,2013J,100474,5410,94,2
AAA,2013J,100474,5410,211,2
AAA,2013J,100474,5410,36,7
AAA,2013J,100474,5410,19,2
AAA,2013J,100474,5410,128,5
AAA,2013J,100474,5410,149,5
AAA,2013J,100474,5410,120,5
AAA,2013J,100474,5410,168,6
AAA,2013J,100474,5410,207,5
AAA,2013J,100474,5410,146,6
AAA,2013J,100474,5410,129,4
AAA,2013J,100474,5410,163,5
AAA,2013J,100474,5410,51,9
AAA,2014J,100781,5411,59,5
AAA,2014J,100781,5411,73,5
AAA,2014J,100781,5411,230,5
AAA,2014J,100781,5411,77,3
AAA,2014J,100781,5411,171,4
AAA,2014J,100781,5411,146,5
AAA,2014J,100781,5411,188,6
AAA,2014J,100781,5411,175,6
AAA,2014J,100781,5411,143,4
BBB,2014J,100213,5412,47,5
BBB,2014J,100213,5412,45,7
BBB,2014J,100213,5412,236,4
BBB,2014J,100213,5412,213,2
BBB,2014J,100213,5412,61,12
BBB,2014J,100213,5412,115,10
BBB,2014J,100213,5412,206,3
BBB,2014J,100213,5412,59,4
BBB,2014J,100213,5412,158,9
BBB,2014J,100213,5412,89,8
BBB,2013J,100884,5413,152,2
BBB,2013J,100884,5413,165,5
BBB,2013J,100884,5413,106,10
BBB,2013J,100884,5413,191,7
BBB,2013J,100884,5413,215,7
AAA,2013J,100484,5414,151,3
AAA,2013J,100484,5414,120,4
AAA,2013J,100484,5414,239,2
AAA,2013J,100484,5414,25,3
AAA,2013J,100484,5414,228,4
AAA,2013J,100484,5414,194,3
AAA,2013J,100484,5414,98,3
AAA,2013J,100484,5414,67,6
AAA,2013J,100484,5414,200,5
AAA,2013J,100484,5414,32,2
AAA,2013J,100484,5414,218,6
AAA,2013J,100484,5414,226,1
CCC,2014J,100730,5415,60,7
CCC,2014J,100730,5415,218,9
CCC,2014J,100730,5415,21,12
CCC,2014J,100730,5415,21,11
CCC,2014J,100730,5415,10,11
CCC,2014J,100730,5415,55,10
CCC,2014J,100730,5415,210,7
CCC,2014J,100730,5415,49,9
CCC,2014J,100730,5415,106,7
CCC,2014J,100730,5415,193,10
CCC,2014J,100730,5415,211,5
CCC,2014J,100730,5415,105,11
CCC,2014J,100730,5415,87,7
CCC,2014J,100730,5415,111,17
CCC,2014J,100730,5415,141,7
CCC,2014J,100730,5415,77,12
CCC,2014J,100730,5415,161,9
CCC,2014J,100730,5415,193,10
CCC,2014J,100730,5415,12,11
AAA,2013J,100711,5416,30,10
AAA,2013J,100711,5416,236,15
AAA,2013J,100711,5416,129,12
AAA,2013J,100711,5416,231,11
AAA,2013J,100711,5416,219,9
AAA,2013J,100711,5416,236,10
AAA,2013J,100711,5416,56,11
AAA,2013J,100711,5416,197,8
AAA,2013J,100711,5416,9,11
AAA,2014J,100576,5417,120,1
CCC,2014J,100759,5418,59,12
CCC,2014J,100759,5418,215,8
CCC,2014J,100759,5418,117,15
CCC,2014J,100759,5418,167,9
CCC,2014J,100759,5418,49,10
CCC,2014J,100759,5418,109,9
CCC,2014J,100759,5418,194,9
CCC,2014J,100759,5418,56,11
CCC,2014J,100759,5418,94,10
CCC,2014J,100759,5418,143,9
CCC,2014J,100759,5418,48,11
CCC,2014J,100759,5418,142,5
CCC,2014J,100759,5418,147,5
CCC,2014J,100759,5418,127,12
CCC,2014J,100759,5418,39,7
CCC,2014J,100759,5418,177,10
CCC,2014J,100759,5418,201,16
CCC,2014J,100616,5419,58,4
CCC,2014J,100616,5419,116,1
CCC,2014J,100616,5419,120,1
CCC,2014J,100616,5419,194,1
CCC,2014J,100616,5419,33,2
AAA,2013J,100878,5420,216,6
AAA,2013J,100878,5420,5,9
AAA,2013J,100878,5420,189,4
AAA,2013J,100878,5420,120,9
AAA,2013J,100878,5420,92,5
AAA,2013J,100878,5420,25,9
AAA,2013J,100878,5420,76,4
AAA,2013J,100878,5420,161,11
AAA,2013J,100878,5420,123,6
AAA,2013J,100878,5420,14,2
AAA,2013J,100878,5420,73,6
AAA,2013J,100878,5420,7,10
AAA,2013J,100878,5420,87,12
AAA,2013J,100878,5420,217,8
AAA,2013J,100878,5420,181,5
AAA,2013J,100878,5420,220,9
AAA,2013J,100878,5420,39,7
AAA,2013J,100878,5420,149,6
CCC,2014J,100048,5421,75,5
CCC,2014J,100048,5421,27,11
CCC,2014J,100048,5421,167,6
CCC,2014J,100048,5421,127,7
CCC,2014J,100048,5421,172,5
CCC,2014J,100048,5421,96,8
CCC,2014J,100048,5421,36,6
CCC,2014J,100048,5421,216,8
CCC,2014J,100048,5421,231,5
CCC,2014J,100048,5421,182,6
CCC,2014J,100048,5421,5,7
CCC,2014J,100048,5421,192,4
CCC,2014J,100048,5421,239,13
CCC,2014J,100048,5421,99,9
CCC,2014J,100048,5421,120,7
CCC,2014J,100048,5421,5,8
CCC,2014J,100048,5421,144,6
CCC,2014J,100048,5421,182,6
CCC,2014J,100048,5421,48,3
CCC,2014J,100048,5421,151,9
CCC,2013J,100517,5422,158,1
AAA,2013J,100356,5423,141,10
AAA,2013J,100356,5423,166,6
AAA,2013J,100356,5423,165,8
AAA,2013J,100356,5423,142,5
AAA,2013J,100356,5423,21,4
AAA,2013J,100356,5423,28,5
AAA,2013J,100356,5423,144,5
AAA,2013J,100356,5423,149,1
AAA,2013J,100356,5423,154,3
AAA,2013J,100356,5423,185,4
AAA,2013J,100356,5423,94,3
BBB,2014J,100380,5424,215,4
BBB,2014J,100380,5424,103,9
BBB,2014J,100380,5424,45,5
BBB,2014J,100380,5424,30,3
BBB,2014J,100380,5424,239,2
BBB,2014J,100380,5424,6,6
BBB,2014J,100380,5424,89,9
BBB,2014J,100380,5424,132,10
BBB,2014J,100380,5424,70,9
BBB,2014J,100380,5424,37,3
BBB,2014J,100380,5424,154,4
BBB,2014J,100380,5424,16,8
BBB,2014J,100380,5424,233,7
BBB,2014J,100380,5424,114,3
BBB,2014J,100380,5424,176,3
AAA,2014J,100528,5425,202,5
AAA,2014J,100528,5425,81,5
AAA,2014J,100528,5425,209,5
AAA,2014J,100528,5425,101,2
AAA,2014J,100230,5426,234,3
AAA,2014J,100230,5426,105,6
AAA,2014J,100230,5426,142,8
AAA,2014J,100230,5426,142,3
AAA,2014J,100230,5426,68,12
AAA,2014J,100230,5426,195,10
AAA,2014J,100230,5426,168,14
AAA,2014J,100230,5426,199,9
AAA,2014J,100230,5426,28,11
AAA,2014J,100230,5426,162,7
AAA,2014J,100230,5426,82,5
AAA,2014J,100230,5426,183,6
AAA,2014J,100230,5426,122,8
AAA,2014J,100230,5426,124,4
AAA,2014J,100230,5426,140,7
AAA,2014J,100230,5426,53,8
AAA,2014J,100230,5426,139,8
AAA,2014J,100230,5426,211,10
AAA,2014J,100230,5426,19,11
AAA,2014J,100230,5426,40,9
AAA,2014J,100337,5427,8,1
AAA,2014J,100337,5427,179,8
AAA,2014J,100337,5427,174,7
AAA,2014J,100337,5427,29,7
AAA,2014J,100337,5427,27,5
AAA,2013J,100095,5428,201,3
AAA,2013J,100095,5428,150,6
AAA,2013J,100095,5428,193,2
AAA,2013J,100095,5428,103,1
AAA,2013J,100095,5428,27,4
BBB,2013J,100891,5429,117,11
BBB,2013J,100891,5429,188,5
BBB,2013J,100891,5429,139,8
BBB,2013J,100891,5429,222,8
BBB,2013J,100891,5429,195,5
BBB,2013J,100891,5429,66,5
BBB,2013J,100891,5429,94,12
BBB,2013J,100891,5429,161,4
BBB,2013J,100891,5429,100,5
BBB,2013J,100891,5429,94,8
BBB,2013J,100891,5429,204,9
BBB,2013J,100891,5429,26,6
BBB,2013J,100891,5429,117,3
BBB,2013J,100891,5429,90,3
BBB,2013J,100891,5429,176,12
BBB,2013J,100891,5429,236,9
BBB,2013J,100891,5429,217,10
BBB,2013J,100891,5429,84,5
BBB,2013J,100891,5429,94,7
BBB,2013J,100891,5429,29,7
BBB,2013J,100891,5429,213,8
BBB,2014J,100466,5430,122,3
BBB,2014J,100466,5430,76,3
BBB,2014J,100466,5430,204,3
BBB,2014J,100466,5430,108,7
BBB,2014J,100466,5430,92,8
BBB,2014J,100466,5430,68,4
BBB,2014J,100466,5430,128,5
BBB,2014J,100466,5430,186,7
BBB,2014J,100466,5430,149,11
AAA,2013J,100336,5431,42,9
AAA,2013J,100336,5431,177,7
AAA,2013J,100336,5431,234,4
AAA,2013J,100336,5431,147,7
AAA,2013J,100336,5431,231,8
AAA,2013J,100336,5431,32,6
AAA,2013J,100336,5431,124,8
AAA,2013J,100336,5431,186,3
AAA,2013J,100336,5431,82,5
AAA,2013J,100336,5431,200,3
AAA,2013J,100336,5431,26,5
AAA,2013J,100336,5431,206,7
AAA,2013J,100336,5431,13,6
AAA,2013J,100568,5432,14,2
AAA,2013J,100568,5432,71,1
AAA,2013J,100568,5432,19,2
AAA,2014J,100378,5433,89,1
CCC,2014J,100119,5434,138,1
CCC,2014J,100119,5434,141,3
CCC,2014J,100119,5434,129,3
CCC,2014J,100119,5434,173,4
CCC,2014J,100119,5434,118,5
CCC,2014J,100727,5435,80,5
CCC,2014J,100727,5435,44,5
CCC,2014J,100727,5435,4,4
CCC,2014J,100727,5435,220,5
CCC,2014J,100727,5435,124,4
CCC,2014J,100727,5435,174,4
CCC,2014J,100727,5435,146,6
CCC,2014J,100727,5435,74,10
CCC,2014J,100727,5435,196,6
CCC,2014J,100727,5435,52,13
BBB,2013J,100141,5436,193,12
BBB,2013J,100141,5436,236,3
BBB,2013J,100141,5436,66,10
BBB,2013J,100141,5436,115,9
BBB,2013J,100141,5436,140,6
BBB,2013J,100141,5436,70,11
BBB,2013J,100141,5436,36,4
BBB,2013J,100141,5436,74,4
BBB,2013J,100141,5436,0,2
BBB,2013J,100141,5436,152,6
BBB,2013J,100141,5436,62,7
BBB,2013J,100141,5436,106,4
BBB,2013J,100141,5436,72,7
CCC,2013J,100503,5437,198,4
CCC,2013J,100503,5437,89,5
CCC,2013J,100503,5437,168,4
CCC,2013J,100503,5437,21,3
CCC,2013J,100503,5437,209,4
CCC,2013J,100503,5437,179,3
BBB,2013J,100672,5438,187,5
BBB,2013J,100672,5438,19,5
BBB,2013J,100672,5438,71,3
BBB,2013J,100672,5438,160,15
BBB,2013J,100672,5438,70,7
BBB,2013J,100672,5438,156,6
BBB,2013J,100672,5438,215,9
BBB,2013J,100672,5438,197,5
BBB,2013J,100672,5438,117,8
BBB,2013J,100672,5438,49,7
BBB,2013J,100672,5438,76,8
BBB,2013J,100672,5438,132,9
BBB,2013J,100672,5438,178,9
BBB,2013J,100672,5438,216,9
AAA,2014J,100742,5439,104,5
AAA,2014J,100742,5439,33,4
AAA,2014J,100742,5439,117,3
AAA,2014J,100742,5439,227,14
AAA,2014J,100742,5439,164,9
AAA,2014J,100742,5439,169,13
AAA,2014J,100742,5439,136,8
AAA,2014J,100742,5439,86,8
AAA,2014J,100742,5439,112,5
AAA,2014J,100742,5439,99,12
AAA,2014J,100742,5439,139,6
AAA,2014J,100742,5439,203,13
AAA,2014J,100742,5439,3,8
AAA,2014J,100742,5439,114,6
AAA,2014J,100742,5439,63,6
BBB,2013J,100465,5440,236,1
BBB,2013J,100465,5440,124,5
BBB,2013J,100465,5440,217,1
BBB,2013J,100465,5440,238,7
BBB,2013J,100465,5440,125,5
BBB,2013J,100465,5440,232,3
BBB,2013J,100465,5440,2,2
BBB,2013J,100465,5440,197,6
BBB,2013J,100465,5440,50,4
BBB,2013J,100465,5440,85,5
BBB,2013J,100465,5440,84,3
BBB,2013J,100465,5440,53,8
BBB,2013J,100465,5440,68,6
AAA,2013J,100398,5441,56,2
AAA,2013J,100398,5441,199,1
AAA,2014J,100122,5442,158,10
AAA,2014J,100122,5442,11,16
AAA,2014J,100122,5442,118,7
AAA,2014J,100122,5442,26,3
AAA,2014J,100122,5442,11,13
AAA,2014J,100122,5442,77,8
AAA,2014J,100122,5442,141,7
AAA,2014J,100122,5442,221,5
AAA,2014J,100122,5442,13,8
AAA,2014J,100122,5442,123,9
AAA,2014J,100122,5442,183,2
AAA,2014J,100122,5442,78,11
AAA,2014J,100122,5442,193,14
AAA,2014J,100122,5442,108,8
AAA,2014J,100122,5442,1,10
AAA,2014J,100122,5442,63,10
AAA,2014J,100122,5442,100,8
AAA,2014J,100076,5443,149,4
AAA,2014J,100076,5443,157,2
AAA,2014J,100076,5443,226,5
AAA,2014J,100076,5443,224,7
AAA,2014J,100071,5444,41,4
AAA,2014J,100071,5444,183,6
AAA,2014J,100071,5444,139,3
AAA,2014J,100071,5444,75,7
AAA,2014J,100071,5444,69,5
AAA,2014J,100344,5445,182,2
BBB,2014J,100816,5446,194,1
BBB,2014J,100816,5446,238,1
BBB,2014J,100816,5446,54,2
CCC,2013J,100187,5447,74,13
CCC,2013J,100187,5447,207,13
CCC,2013J,100187,5447,117,18
CCC,2013J,100187,5447,160,13
CCC,2013J,100187,5447,88,20
CCC,2013J,100187,5447,140,11
CCC,2013J,100187,5447,36,12
CCC,2013J,100187,5447,100,10
CCC,2013J,100187,5447,108,21
CCC,2013J,100187,5447,59,11
CCC,2013J,100187,5447,218,13
CCC,2013J,100187,5447,147,11
CCC,2013J,100187,5447,208,15
CCC,2013J,100187,5447,36,14
CCC,2013J,100187,5447,101,9
CCC,2013J,100187,5447,194,12
CCC,2013J,100187,5447,39,9
CCC,2013J,100187,5447,50,8
CCC,2013J,100187,5447,221,18
AAA,2013J,100042,5448,28,1
AAA,2013J,100042,5448,87,2
AAA,2013J,100042,5448,118,1
CCC,2013J,100831,5449,235,3
CCC,2013J,100831,5449,224,4
CCC,2013J,100831,5449,14,5
CCC,2013J,100831,5449,16,6
CCC,2013J,100831,5449,165,4
BBB,2014J,100274,5450,227,9
BBB,2014J,100274,5450,213,11
BBB,2014J,100274,5450,47,6
BBB,2014J,100274,5450,135,12
BBB,2014J,100274,5450,19,11
BBB,2014J,100274,5450,107,6
BBB,2014J,100274,5450,42,10
BBB,2014J,100274,5450,17,10
BBB,2014J,100274,5450,199,9
BBB,2014J,100274,5450,181,8
BBB,2014J,100274,5450,83,13
BBB,2014J,100274,5450,99,8
BBB,2014J,100274,5450,127,6
BBB,2013J,100461,5451,22,7
BBB,2013J,100461,5451,146,4
BBB,2013J,100461,5451,99,6
BBB,2013J,100461,5451,160,4
BBB,2013J,100461,5451,51,3
BBB,2013J,100461,5451,145,2
BBB,2013J,100461,5451,44,4
AAA,2014J,100240,5452,221,8
AAA,2014J,100240,5452,238,3
AAA,2014J,100240,5452,116,7
AAA,2014J,100240,5452,104,6
AAA,2014J,100240,5452,214,3
AAA,2014J,100240,5452,16,7
AAA,2014J,100240,5452,159,8
AAA,2014J,100240,5452,4,7
AAA,2014J,100240,5452,228,3
AAA,2014J,100240,5452,194,7
AAA,2014J,100240,5452,127,6
AAA,2014J,100240,5452,94,5
AAA,2013J,100327,5453,218,1
AAA,2014J,100689,5454,56,1
BBB,2013J,100459,5455,94,4
BBB,2013J,100459,5455,121,2
BBB,2013J,100459,5455,219,1
BBB,2013J,100459,5455,237,4
BBB,2013J,100459,5455,178,5
BBB,2013J,100459,5455,151,4
BBB,2013J,100459,5455,8,1
BBB,2013J,100459,5455,208,4
BBB,2013J,100459,5455,37,5
AAA,2014J,100150,5456,27,1
AAA,2014J,100150,5456,38,1
AAA,2014J,100150,5456,19,4
AAA,2014J,100150,5456,146,1
AAA,2014J,100150,5456,238,3
AAA,2014J,100150,5456,153,1
AAA,2014J,100150,5456,134,4
AAA,2014J,100150,5456,205,3
AAA,2013J,100350,5457,213,1
AAA,2013J,100350,5457,11,2
AAA,2013J,100350,5457,73,1
BBB,2013J,100648,5458,182,2
BBB,2013J,100648,5458,87,7
BBB,2013J,100648,5458,59,9
BBB,2013J,100648,5458,26,6
BBB,2013J,100648,5458,139,5
BBB,2013J,100648,5458,232,5
BBB,2013J,100648,5458,61,4
BBB,2013J,100648,5458,17,6
BBB,2013J,100648,5458,224,10
CCC,2014J,100299,5459,226,2
CCC,2014J,100299,5459,185,8
CCC,2014J,100299,5459,15,4
CCC,2014J,100299,5459,148,6
CCC,2014J,100299,5459,138,5
CCC,2014J,100299,5459,125,8
CCC,2014J,100299,5459,173,7
CCC,2014J,100299,5459,105,2
CCC,2014J,100299,5459,170,7
CCC,2014J,100299,5459,111,6
CCC,2014J,100299,5459,226,5
CCC,2014J,100299,5459,200,4
BBB,2013J,100290,5460,231,4
BBB,2013J,100290,5460,73,10
BBB,2013J,100290,5460,79,9
BBB,2013J,100290,5460,107,9
BBB,2013J,100290,5460,45,4
BBB,2013J,100290,5460,26,14
BBB,2013J,100290,5460,214,8
BBB,2013J,100290,5460,164,4
BBB,2013J,100290,5460,80,4
BBB,2013J,100290,5460,136,7
BBB,2013J,100290,5460,119,6
BBB,2013J,100290,5460,23,8
BBB,2013J,100290,5460,181,7
AAA,2014J,100596,5461,24,9
AAA,2014J,100596,5461,218,12
AAA,2014J,100596,5461,36,5
AAA,2014J,100596,5461,39,8
AAA,2014J,100596,5461,138,10
AAA,2014J,100596,5461,228,9
AAA,2014J,100596,5461,182,9
AAA,2014J,100596,5461,146,9
AAA,2014J,100596,5461,63,8
CCC,2014J,100756,5462,115,8
CCC,2014J,100756,5462,230,3
CCC,2014J,100756,5462,213,4
CCC,2014J,100756,5462,218,4
CCC,2014J,100756,5462,35,6
CCC,2014J,100756,5462,75,6
CCC,2014J,100756,5462,18,7
AAA,2014J,100810,5463,214,5
AAA,2014J,100810,5463,37,5
AAA,2014J,100810,5463,87,1
AAA,2014J,100810,5463,57,5
AAA,2014J,100810,5463,122,7
AAA,2014J,100810,5463,120,6
AAA,2014J,100810,5463,31,6
AAA,2014J,100810,5463,112,4
AAA,2013J,100414,5464,93,9
AAA,2013J,100414,5464,119,7
AAA,2013J,100414,5464,151,6
AAA,2013J,100414,5464,20,1
AAA,2013J,100414,5464,45,6
AAA,2013J,100414,5464,12,7
AAA,2013J,100414,5464,189,8
AAA,2013J,100414,5464,134,6
BBB,2014J,100713,5465,59,5
BBB,2014J,100713,5465,55,6
BBB,2014J,100713,5465,199,6
BBB,2014J,100713,5465,25,4
BBB,2014J,100713,5465,62,3
BBB,2014J,100713,5465,228,4
BBB,2014J,100713,5465,48,5
AAA,2013J,100507,5466,98,3
AAA,2013J,100507,5466,114,5
AAA,2013J,100507,5466,197,5
AAA,2013J,100507,5466,145,2
AAA,2013J,100507,5466,41,3
AAA,2013J,100507,5466,64,2
AAA,2013J,100507,5466,74,4
AAA,2013J,100507,5466,145,2
AAA,2013J,100507,5466,183,3
AAA,2013J,100507,5466,35,2
CCC,2014J,100320,5467,98,3
CCC,2014J,100320,5467,223,1
CCC,2014J,100320,5467,182,1
CCC,2014J,100320,5467,34,4
CCC,2014J,100320,5467,125,3
CCC,2014J,100320,5467,237,3
CCC,2014J,100320,5467,107,4
CCC,2014J,100320,5467,143,2
CCC,2014J,100073,5468,153,4
CCC,2014J,100073,5468,2,1
CCC,2014J,100073,5468,108,1
AAA,2013J,100891,5469,72,4
AAA,2013J,100891,5469,110,1
AAA,2013J,100891,5469,148,3
AAA,2013J,100891,5469,97,1
AAA,2013J,100891,5469,30,1
AAA,2013J,100891,5469,105,4
AAA,2013J,100891,5469,141,6
AAA,2013J,100891,5469,28,4
AAA,2013J,100891,5469,129,4
BBB,2013J,100408,5470,123,2
BBB,2013J,100408,5470,193,2
BBB,2013J,100408,5470,63,2
BBB,2013J,100408,5470,74,1
CCC,2014J,100280,5471,57,11
CCC,2014J,100280,5471,39,5
CCC,2014J,100280,5471,35,9
CCC,2014J,100280,5471,63,2
CCC,2014J,100280,5471,119,9
CCC,2014J,100280,5471,143,7
CCC,2014J,100280,5471,226,8
CCC,2014J,100280,5471,228,2
CCC,2014J,100280,5471,62,7
CCC,2014J,100280,5471,175,9
CCC,2014J,100280,5471,31,7
CCC,2014J,100280,5471,191,8
CCC,2014J,100280,5471,223,7
CCC,2014J,100280,5471,146,8
CCC,2014J,100280,5471,129,2
CCC,2014J,100280,5471,89,3
BBB,2013J,100176,5472,63,4
BBB,2013J,100176,5472,105,4
BBB,2013J,100176,5472,65,3
BBB,2013J,100176,5472,12,3
BBB,2013J,100176,5472,9,7
BBB,2013J,100176,5472,134,3
BBB,2013J,100176,5472,88,7
BBB,2013J,100176,5472,134,4
AAA,2013J,100744,5473,64,5
AAA,2013J,100744,5473,174,1
AAA,2014J,100092,5474,24,4
AAA,2014J,100092,5474,76,7
AAA,2014J,100092,5474,20,4
AAA,2014J,100092,5474,122,3
AAA,2014J,100092,5474,206,8
AAA,2014J,100092,5474,211,4
AAA,2014J,100092,5474,2,12
AAA,2014J,100092,5474,234,4
AAA,2014J,100092,5474,49,7
AAA,2014J,100092,5474,86,5
AAA,2014J,100092,5474,67,4
AAA,2014J,100092,5474,116,6
AAA,2014J,100092,5474,1,6
AAA,2014J,100092,5474,79,6
AAA,2014J,100092,5474,73,6
CCC,2013J,100452,5475,172,4
CCC,2013J,100452,5475,174,1
CCC,2013J,100452,5475,237,3
CCC,2013J,100452,5475,33,3
CCC,2013J,100452,5475,139,7
CCC,2013J,100452,5475,89,1
CCC,2013J,100452,5475,153,1
AAA,2014J,100859,5476,202,1
AAA,2014J,100859,5476,105,1
AAA,2014J,100077,5477,13,4
AAA,2014J,100077,5477,4,1
AAA,2014J,100077,5477,94,3
AAA,2014J,100077,5477,115,2
AAA,2014J,100077,5477,130,3
AAA,2014J,100077,5477,44,1
CCC,2013J,100799,5478,210,3
CCC,2013J,100799,5478,201,3
CCC,2013J,100799,5478,228,2
CCC,2013J,100799,5478,13,7
CCC,2013J,100799,5478,167,4
CCC,2013J,100799,5478,31,3
CCC,2013J,100799,5478,116,2
CCC,2013J,100799,5478,194,1
CCC,2013J,100669,5479,23,2
CCC,2013J,100669,5479,162,8
CCC,2013J,100669,5479,194,2
CCC,2013J,100669,5479,23,2
CCC,2013J,100669,5479,17,5
BBB,2014J,100759,5480,54,2
BBB,2014J,100759,5480,110,9
BBB,2014J,100759,5480,43,7
BBB,2014J,100759,5480,28,8
BBB,2014J,100759,5480,132,10
BBB,2014J,100759,5480,106,5
BBB,2014J,100759,5480,59,10
BBB,2014J,100759,5480,80,9
BBB,2014J,100759,5480,90,10
BBB,2014J,100759,5480,53,7
BBB,2014J,100759,5480,172,10
BBB,2014J,100759,5480,70,7
BBB,2014J,100759,5480,148,7
AAA,2014J,100099,5481,211,5
AAA,2014J,100099,5481,123,3
AAA,2014J,100099,5481,59,7
AAA,2014J,100099,5481,87,7
AAA,2014J,100099,5481,52,2
AAA,2014J,100099,5481,225,6
AAA,2014J,100099,5481,192,3
AAA,2014J,100099,5481,143,7
AAA,2014J,100099,5481,184,4
AAA,2014J,100002,5482,203,7
AAA,2014J,100002,5482,111,9
AAA,2014J,100002,5482,223,6
AAA,2014J,100002,5482,92,10
AAA,2014J,100002,5482,91,4
AAA,2014J,100002,5482,11,6
AAA,2014J,100002,5482,25,5
BBB,2014J,100690,5483,155,1
BBB,2014J,100690,5483,233,2
BBB,2014J,100690,5483,34,4
BBB,2014J,100690,5483,60,2
BBB,2014J,100690,5483,186,10
CCC,2013J,100633,5484,191,10
CCC,2013J,100633,5484,164,12
CCC,2013J,100633,5484,24,12
CCC,2013J,100633,5484,74,10
CCC,2013J,100633,5484,127,11
CCC,2013J,100633,5484,174,9
CCC,2013J,100633,5484,0,12
CCC,2013J,100633,5484,133,14
CCC,2013J,100633,5484,57,10
CCC,2013J,100633,5484,95,10
CCC,2013J,100633,5484,116,10
CCC,2013J,100633,5484,47,8
CCC,2013J,100633,5484,73,10
CCC,2013J,100633,5484,98,9
CCC,2013J,100633,5484,185,8
CCC,2013J,100633,5484,68,11
CCC,2013J,100633,5484,152,18
CCC,2013J,100633,5484,86,9
CCC,2013J,100633,5484,64,6
CCC,2013J,100633,5484,26,12
